id,img,label,text,set
64350,img/64350.png,1,muslims and jews to the fuck off department muslims and jews to the fuck off department,train
68409,img/68409.png,1,for the last time im not michelle obama,train
91856,img/91856.png,1,ahmed i love you too,train
46853,img/46853.png,0,she put on the purple lipstick and she became the bomb,train
70352,img/70352.png,1,maury show for on my way to the the 8th time,train
13579,img/13579.png,0,up his sleevies where did hitler where? keep his armies?,train
28639,img/28639.png,0,boobs when you're home alone and lonely,train
74351,img/74351.png,0,go pluck yourself,train
28470,img/28470.png,0,never give up no matter what,train
91836,img/91836.png,1,one of my 5 boyfriends slept with another girl i'll never trust men again!,train
74013,img/74013.png,1,"nurse: yes sir, we are having mashed potatoes today alzheimer's patient: i don't remember asking you a god damn thing",train
63251,img/63251.png,1,"when you're fuhrking her from the back and she says ""i'll pay the gas bill daddy.""",train
90654,img/90654.png,0,when you think its friday and its only tuesday,train
28317,img/28317.png,0,tries to send killers to kill dante in dantes inferno,train
17834,img/17834.png,0,meanwhile at the isis strip club,train
93085,img/93085.png,0,i'm gonna get me some glow in the dark shoes so i can enlighten your ass,train
25361,img/25361.png,0,i have an idea... but it requires concentration,train
50237,img/50237.png,1,cannibalism,train
06198,img/06198.png,0,"""vieques u.s. territory march 2019"" constant military bomb explosions!! """,train
03248,img/03248.png,0,when you just can't stop thinking about obama,train
08423,img/08423.png,0,true love is an emotion,train
61820,img/61820.png,0,it's not rape if you're a democrat,train
61749,img/61749.png,1,whenever the fbi is searching your room and one of your child slaves starts screaming for help,train
30648,img/30648.png,0,when some body adds another plate to the sink while i'm washing the dishes,train
78429,img/78429.png,0,life is hard it's harder when you're stupid,train
91842,img/91842.png,1,squatted trucks for when sucking dick while getting buttfucked just isn't gay enough,train
01247,img/01247.png,1,you can't be racist if there is no other race,train
75018,img/75018.png,0,when your history teacher starts talking about the holocaust,train
20437,img/20437.png,0,thanksgiving in china,train
32076,img/32076.png,0,when i post something offensive and someone tries to explain to me why it's offensive,train
64870,img/64870.png,1,they elect their enemy to rule over them stupid americans,train
89540,img/89540.png,0,they've started pouring the foundation for the obama library in chicago,train
67298,img/67298.png,1,who is michael lavaughn robinson? michelle obama? the tranny revealed,train
58134,img/58134.png,1,show m an american ghetto and i'll show you a place where white democrats are in power,train
79652,img/79652.png,0,when you start fingering yourself but your sister cums instead,train
04718,img/04718.png,0,isis you mean them goat fuckers that don't like bacon,train
34095,img/34095.png,0,i've been here once. beautiful land and people,train
29046,img/29046.png,0,"when you find out the girl you like doesn't like dank memes ""got me fucked up"" ""i bet she wipes back to front"" ""what a thot"" ""that foolish hoe"" ""i hope she die""",train
25913,img/25913.png,0,meanwhile at the isis strip club,train
49867,img/49867.png,1,when your dishwasher breaks so you give it a kick to make it work again my kids watching me beat my wife:,train
81792,img/81792.png,0,i don't see color or race because i make sure to surround myself with a diverse group of people,train
72801,img/72801.png,0,"i will find you and.. and what.. my apologies, i have dialed the wrong number",train
50167,img/50167.png,0,"when i interview for a job: do we get our resumes back or do you keep them? because i only have the one, and i have a chili recipe on the back that i really wanna keep",train
37809,img/37809.png,0,now that's what i call koality,train
65319,img/65319.png,0,"when you forget who you are, you too forget who they are",train
42376,img/42376.png,0,string on anal beads broke this should be a fun day,train
10263,img/10263.png,0,"rep. dan crenshaw former navy seal decorated war hero literally lost an eye ""doing something about terrorism"" rep.ocasio-cortez former bartender supports socialism told dan crenshawn he should ""do something about terrorism""",train
98203,img/98203.png,1,when god grants you a child after 20 years of your marriage and israel bombs him few years later,train
87140,img/87140.png,1,what's worse than a female driver?,train
98463,img/98463.png,0,don't think we forgot,train
81673,img/81673.png,0,when they don't get the memo that they lost the war,train
56930,img/56930.png,1,dis one time at concentration camp i got such bad gas,train
51607,img/51607.png,1,49 people were killed at christchurch muslim 49 people were killed at christchurch mosques muslim,train
76491,img/76491.png,0,chocolate good job it dosen't make all children smile,train
32674,img/32674.png,0,a school bus that was engulfed in flames,train
57012,img/57012.png,0,albanians taking a photo,train
47123,img/47123.png,1,good morning sleepyhead,train
20154,img/20154.png,1,i hate snow its white and on my land,train
47016,img/47016.png,1,"last summer camp was so ""lit""",train
03421,img/03421.png,1,"when you shoot up the school and somebody else gets blamed for it we stand here amid my achievement, not yours!",train
65273,img/65273.png,1,only israelis can knocks the teeth out of a 6 yr old girl,train
72834,img/72834.png,0,we can kill as many as we want and your stupid government keeps bringing us in,train
41568,img/41568.png,1,when she hits you with the super sloppy 2 handed mctwist while making eye contact and calling you daddy and you just go full autistic,train
59203,img/59203.png,1,i'd hit this shit harder than her brother hit the world trade center,train
31849,img/31849.png,0,7 in 10 people in prison are registered democrats when you can't beat trump with law abiding citizens you enlist felons..,train
59046,img/59046.png,1,i have no idea how to do your job but my book says you're doing it wrong,train
70368,img/70368.png,1,"i want my 72 virgins to be 66 goats, 5 boys and 1 bi-curious donkey",train
71289,img/71289.png,0,after smelling that home cooked meal,train
85670,img/85670.png,0,"if you think ms-13 gang members are human, but 20-week old fetuses aren't you might be a democrat",train
47582,img/47582.png,0,"after waking up in the dark, while sick what year is it",train
79385,img/79385.png,0,"well judge, made me do it all remember it was me who first said was kenyan",train
80196,img/80196.png,0,illegal aliens are not welcome,train
78296,img/78296.png,1,whole world- earth is round buhammad nibba it's flat goatfucker,train
31408,img/31408.png,0,meanwhile at the isis strip club,train
94501,img/94501.png,0,that's a man baby!,train
91527,img/91527.png,0,ain't no sandwich when she's gone,train
48306,img/48306.png,0,cracking open a sold one with the boys,train
98701,img/98701.png,1,oh no i can't steal anymore,train
56274,img/56274.png,0,when she on top & you trynna catch a titty,train
37459,img/37459.png,0,"lash christmas, i gave you my heart... but the very necks day. you gave it away!",train
06739,img/06739.png,0,"i don't usually act like an asshole... ...but when i do, i'm probably fucking with someone from the shallow gene pool",train
84329,img/84329.png,1,"well, they're lazy good for nothin' tricksters... crack-smokin' swindlers! big butt havin', wide nose, breathin' up all the white man's air!",train
02384,img/02384.png,0,caitlin jenner showing off her new whip,train
28617,img/28617.png,1,welcome to feminism where everything is sexist and nobody understands but them,train
82973,img/82973.png,0,when your little one brings home his first girlfriend,train
51387,img/51387.png,1,'' wing wing wing '',train
24067,img/24067.png,0,your family story is waiting to be found at incestry.com,train
31758,img/31758.png,0,getting stoned in america can be expensive in my country it is free for everyone '',train
07632,img/07632.png,0,when someone makes eye contact with you while you're doing cardio look away!,train
42810,img/42810.png,1,that chicken is so black it owes child support,train
71305,img/71305.png,0,cracking open a cold one with the boys,train
91476,img/91476.png,1,when the autistic black kid start giving the n-word pass to everyone this will be the end of wakanda,train
76083,img/76083.png,1,i'm taking my clock to school,train
67109,img/67109.png,1,"#lagostoibadan men are scum, men are scum but you still go 154km for cum",train
09843,img/09843.png,1,laughs in throwing gays from tall buildings!,train
81092,img/81092.png,1,when you argue with a black person online i'm gonna do what's called a pro-gamer move,train
21853,img/21853.png,0,pure american muscle,train
09715,img/09715.png,1,i started a business that sells landmines disguised as prayer mats.. ..prophets are going through the roof,train
78913,img/78913.png,0,you're telling me i can't pick my bed time? what kind of household is this?!,train
67980,img/67980.png,1,from 16 indictments to nothing! thanks 'white privilege!',train
51629,img/51629.png,1,that reminds me! it's time to fuck the goat!,train
97213,img/97213.png,1,if this makes you a citizen does this make him family,train
06514,img/06514.png,0,halal... is it meat you're looking for?,train
92643,img/92643.png,0,a head diaper is required when you have shit for brains,train
05841,img/05841.png,1,what's worse than ants in your pants? uncles,train
94361,img/94361.png,0,when you can't wait for them to cut the cake,train
41853,img/41853.png,0,shes got them summer teeth summer here summer missing,train
74352,img/74352.png,0,when you wipe 700 times and there is still shit i have a question. for god. why?,train
74609,img/74609.png,1,"why do you hate us? all we want to do ia move to your country , condemn your lifestyle, harass your women, destroy your freedom of speech and march through your streets calling for people to be beheaded",train
68390,img/68390.png,1,we want sharia law!! then go the fuck home,train
80736,img/80736.png,0,"you have adhd? well, i know a place i can send you where you'll learn to concentrate",train
46580,img/46580.png,1,if you find talk in the locker room to be offensive you have obviously never heard the talk in a restaurant kitchen before,train
34592,img/34592.png,0,trusting people has made me the asshole i am today,train
17504,img/17504.png,0,beach vibe,train
53064,img/53064.png,0,white people after they put the divider in between your groceries,train
16093,img/16093.png,0,when they laugh about your 9cm in the change room but they haven't seen you're 9 mm yet,train
26495,img/26495.png,1,when your goat tells you she ain't on the pil,train
39805,img/39805.png,0,look both ways before you cross the street,train
16947,img/16947.png,0,gangster gettig shot,train
82156,img/82156.png,0,i win again! game center,train
85324,img/85324.png,1,this country was made by real men not cowardly ass muslim bitches,train
79258,img/79258.png,0,digging up something is hard guess excavation isnt for everyone,train
37186,img/37186.png,0,starving mexican monkey eating peanuts,train
97845,img/97845.png,1,not all black people are criminals,train
52801,img/52801.png,1,what do you call pool full of handicap people? vegetable soup,train
02987,img/02987.png,0,not my president not my residents,train
31604,img/31604.png,1,healthcare for muslims,train
75403,img/75403.png,0,no difference between both,train
07391,img/07391.png,0,"i'm not racist, but... racist memes are allowed, right?",train
62904,img/62904.png,0,this is why we shoot you guys,train
48756,img/48756.png,0,no more excuses let's go out and celebrate,train
73849,img/73849.png,0,voting for hillary is like letting casey anthony watch your kids because she's not guilty,train
38942,img/38942.png,0,my husband does everything i ask but i have to ask,train
75928,img/75928.png,1,white people after they put the divider in between your groceries,train
92364,img/92364.png,1,what do you call a jewish pokemon trainer? ash,train
31426,img/31426.png,1,michelle obama without makeup,train
39540,img/39540.png,0,four good reasons to re-elect trump,train
95764,img/95764.png,1,gay people fear me so why is it called homophobia? a phobia is a fear of something i do not fear gay people,train
91840,img/91840.png,1,"take advantage of u.n. and foreign aid-funded housing and benefits ""death to the west!""",train
68730,img/68730.png,1,we said we would never forget why are you voting then into our government?,train
18759,img/18759.png,1,4th of july when white people celebrate killing each other over land that wasnt theirs,train
18507,img/18507.png,1,i pray to our lord and saviour to bless this melon,train
32615,img/32615.png,0,when black people make white jokes when white people make black jokes,train
40321,img/40321.png,1,i want you to stop being a faggot,train
74183,img/74183.png,0,when you hear monsanto lost its 1st round up cancer trial and the jury awarded the victim $289 million dollars... ...and thousands of cases are still awaiting trials..,train
32649,img/32649.png,0,i love to fight for my country,train
80341,img/80341.png,0,says he's going to destroy isis too scared to speak in chicago,train
63042,img/63042.png,1,how do you kill 1000 flies with one hit? punch a somali in the face,train
57982,img/57982.png,0,we can kill as many as we want and your stupid government keeps bringing us in,train
61948,img/61948.png,1,when your little car bomber brings home his first girlfriend,train
04138,img/04138.png,1,what do a bicycle and a nigger have in common? neither works without chains,train
13248,img/13248.png,0,i don't have time to be racist when i have my american muscle with four working tires,train
61834,img/61834.png,0,trump can't swing it,train
92064,img/92064.png,1,after group sex mohammed is very tired,train
91065,img/91065.png,1,that's why we bomb you,train
89275,img/89275.png,1,please give me more white nessa fanarts i can't cum to nigger,train
05986,img/05986.png,0,"we need to be like new zealand new zealand banned rifles, then move to new zealand bitch",train
32164,img/32164.png,1,"black people started wearing their pants low, white people called it ""saggin."" spell saggin backwards... those sneaky white people",train
26943,img/26943.png,1,my incesters built this country!!!!,train
16420,img/16420.png,0,abnormal vs normal,train
35902,img/35902.png,0,when all those shrugs from not knowing what to eat are starting to pay off,train
52091,img/52091.png,1,"women ask for equal rights, so i give them equal lefts aswell",train
50684,img/50684.png,0,"been around for 50,000 years invented the stick",train
41523,img/41523.png,0,"for the love of god skip rocks, don't smoke them",train
56123,img/56123.png,0,"""if you kill your enemies, they win."" justin trudeau share if this is the dumbest comment ever by anyone",train
39862,img/39862.png,0,protestors should step their game up and start blocking railroad crossings,train
28690,img/28690.png,0,if you're gonna talk shit about someone... you better make sure they aren't crazier than you are,train
70423,img/70423.png,0,enough with the nazi jokes.. they make me führerious,train
72018,img/72018.png,0,if it has tires or tits you're gonna have problems with it,train
28793,img/28793.png,0,congratulations it's non binary,train
78314,img/78314.png,1,this steak is so black it's trying to abandon the baby potatoes,train
01598,img/01598.png,1,men are like dogs we're excited to see you... and have no clue what you're mad about,train
27514,img/27514.png,1,someone get me the goddamn tranny mulcher,train
82960,img/82960.png,0,the stocks were a public torture device that immobilized the feet of the punished person,train
98406,img/98406.png,1,"when youve finally had enough of your autistic brother, you decide to sell him to the local pedophile",train
10236,img/10236.png,0,immigrants wave our flag invaders wave their own,train
73152,img/73152.png,1,international women's day? bitch please back to kitchen,train
19753,img/19753.png,1,"how many times do we have to teach you this lesson, you tranny freaks ?",train
30258,img/30258.png,0,bethelem celebrates eid and christmas with air-soft guns for the youth,train
78492,img/78492.png,1,white people after 10 shots black people after 10 shots,train
91563,img/91563.png,0,when a crack head ask for money for food and you hand them a cheeseburger bitch,train
72361,img/72361.png,1,when all the porn sites are down so you search for a holocaust documentary improvise. adapt. overcome,train
94325,img/94325.png,0,"i don't always listen to the 80's.... but when i do, so do the neighbors",train
97816,img/97816.png,0,good skeleton,train
47510,img/47510.png,0,i want to fuck a goat but my 9 year old wife says its unatural,train
69708,img/69708.png,0,goes on a date gets stood up,train
91374,img/91374.png,0,you don't always have to be so manly,train
47901,img/47901.png,0,mexican sub culture in california,train
48062,img/48062.png,0,"so, where did you get all of this gold elizabeth? i stole it!!!",train
29850,img/29850.png,0,crackers gonna crack,train
52714,img/52714.png,1,class! class! listen! daylight savings ends today you must move your clock bombs forward one hour,train
67041,img/67041.png,0,that feeling you get when a goat's hair tickles your balls,train
32876,img/32876.png,1,those are some clean burning jews i tell ya h'wat,train
94351,img/94351.png,1,hmmm minyoda i am beat women i must,train
67259,img/67259.png,1,"what a long day. i can't wait to get in the pool with my online friends on habbo hotel on this date, july 12, 2006 what the fuck do you mean, ""pool's closed""? i fucking hate niggers",train
62713,img/62713.png,1,"israel must be destroyed no you scumbag piece of dogshit, daughter of a syphilitic pig you will be destroyed",train
92483,img/92483.png,1,"hmmm, wonder if i can get a couple of them muslim sex slaves!?!?!",train
16354,img/16354.png,1,we've taken this country! now fuck off! we're taking it back!,train
72610,img/72610.png,0,they were right blue really is my color!,train
73159,img/73159.png,0,im really sorry that your not feeling well today but im still gonna need a sandwich,train
73104,img/73104.png,0,"what's big, yellow and can't swim? a bus full of children",train
86451,img/86451.png,0,i'm here to drink whiskey and kill terrorists and brother i'm all out of whiskey!,train
23971,img/23971.png,1,i say woman of color because i want to be inclusive of all but white women,train
79658,img/79658.png,0,"bull shit, the evolved form of nonsense",train
37250,img/37250.png,0,oh boy i hope i get out of here so i can go home and check on my dog,train
58917,img/58917.png,0,fight for our country to keep the land we made home,train
86491,img/86491.png,0,you are not wanted! you are a mental deficient!,train
34206,img/34206.png,1,transwoman yelling at me about the meme i made me wondering what this dude's problem is,train
26839,img/26839.png,1,"1 little, 2 little, 3 little ni99ers",train
53692,img/53692.png,1,"wait, mohammad come back!! i didn't mean to laugh,really size doesh't matter to me lol",train
71634,img/71634.png,0,i'm really sorry you're not feeling well today... but i'm still gonna need a sandwich,train
06781,img/06781.png,1,how cops subdue whites blacks see the night and day responses,train
92546,img/92546.png,0,extremist are brain washing the children,train
28641,img/28641.png,0,basic white girl in her natural habitat this is what i imagine heaven looks like womenwholovewine wineaisle target whitegirlwasted,train
80512,img/80512.png,1,"you can make jokes about anything, just not illegals that's crossing the border",train
18045,img/18045.png,1,"carolina squat what kind of mental midget, coconut humping, poop throwing from a tree, goat herding, mouth breathing, have you seen my helmet moron remotely thought this was cool",train
06589,img/06589.png,1,on ala akbar i will fuck ur goats,train
41578,img/41578.png,0,do you know why i pulled you over? because you scored low on the asvab?,train
37160,img/37160.png,0,"best gamer ever 6 million kills, 1 death""",train
01954,img/01954.png,0,the best part about a prostitute dying on you is you get the second hour free,train
90673,img/90673.png,1,when you ask the jewish girl for her number and she starts rolling up her sleeve,train
29478,img/29478.png,0,one of the bullets they dug out of a victim from the orland gay night club shooting!,train
60532,img/60532.png,0,i sold all your games because i'm the only thing you need,train
69530,img/69530.png,0,jews had to have stars sewn on to their shirts in order to identify them during the holocaust,train
37128,img/37128.png,1,"there's incest, and then there's sisterfister incest!",train
07561,img/07561.png,1,"ernie remembers the brave soldiers who fought before him. tonight, he would reenact their bold acts by smashing through his jewish neighbors glass window",train
90742,img/90742.png,1,you gotta pump those numbers up those are rookie numbers,train
64781,img/64781.png,0,meanwhile at the isis strip club,train
36812,img/36812.png,0,evolution if you don't believe you are idiot,train
40917,img/40917.png,1,mexicans are all killers and rapist muslims need to be kept out of the usa the pope is a stupid weakling the kkk? i'd hate to jump to conclusions,train
80576,img/80576.png,1,black people anything thoat doesn't belong to them,train
38720,img/38720.png,0,that one person in their feelings in the comments,train
49105,img/49105.png,0,went outside today yolo,train
43087,img/43087.png,0,back in the day when you couldn't hide behind a computer screen,train
53471,img/53471.png,0,bravery at its finest,train
31925,img/31925.png,0,see? i fuckin told you a little foil on top keeps them jewsy medium rare is best,train
64982,img/64982.png,0,when the mueller report indicates there will be no further indictments,train
60827,img/60827.png,0,people tragically jumping to their death during the 9/11 terrorist attacks,train
51730,img/51730.png,0,for sale antique farm equipment,train
23514,img/23514.png,0,diversity is our greatest strength,train
41067,img/41067.png,1,"men are like dogs, we are excited to see you and have no idea why you are mad",train
76142,img/76142.png,0,"you're dating somebody's ex. somebody is dating you're ex your ex is getting somebody's ex. in this life, we are all x-men",train
61953,img/61953.png,0,happy no russian collusion day!!! time for retribution!,train
82590,img/82590.png,1,burning them was a great public service,train
32608,img/32608.png,0,i got 99 problems and optimisim,train
75682,img/75682.png,1,"""the jew is the demon behind the corruption of mankind.""",train
07385,img/07385.png,1,i said glass of juice not gas the jews,train
94230,img/94230.png,0,kathy bates in the movie waterboy,train
85439,img/85439.png,1,overly attached muslim girlfriend i killed your other 4 wives so you have more time to beat me,train
54973,img/54973.png,0,this is what vitiligo looks like,train
07591,img/07591.png,0,democrats claim daca kids shouldn't t have to pay for their parent's crimes.. ...but white people are still responsible for 17th century slave owners??,train
34971,img/34971.png,0,dashing through the grass im coming to rape your ass,train
63850,img/63850.png,1,each color is a mental disease,train
60938,img/60938.png,1,straight pride! becasue the human race will go extinct otherwise,train
76419,img/76419.png,0,white family at the river,train
07126,img/07126.png,0,"these are kids, these are pigs please dont get us confused",train
98124,img/98124.png,1,large big mac no ice,train
90471,img/90471.png,0,"relax mexicans you are rapists, drug lords and criminals",train
31429,img/31429.png,0,i can't kill the terrorists. they're all my relatives!!!,train
07269,img/07269.png,0,this salad is so fresh it had to live with its aunty and uncle in bel air,train
32974,img/32974.png,0,"you care more about your truck than you care about me well, my truck blows gaskets, not other dudes so.",train
97201,img/97201.png,1,"never let anyone tell you what you can or cannot do. just look at beethoven. everyone told him he would never be a musician, just because he was deaf but did he listen?",train
87290,img/87290.png,0,friends tired of your politics? here is a picture of a kitten you can share,train
49136,img/49136.png,0,i work hard to provide for my cocaine addiction,train
85496,img/85496.png,0,"go home, snail you are drunk",train
04263,img/04263.png,1,holocaust jokes are offensive ann frankly aren't funny,train
56821,img/56821.png,0,spongebob and patrick look like they're having a rough day,train
84910,img/84910.png,1,take that monkey shit off! you embarassin' us,train
23048,img/23048.png,0,everyone is welcomed to this country,train
80652,img/80652.png,0,how to remember kid in hot car keep 2nd road beer with them,train
04621,img/04621.png,0,you are what you eat meanwhile in africa,train
46081,img/46081.png,0,give me high five,train
03962,img/03962.png,0,where's my water?,train
03691,img/03691.png,0,koran class with the rohingya people,train
64017,img/64017.png,0,those fucking russians,train
53172,img/53172.png,0,straight outta the oven step one :turn on the gas,train
63510,img/63510.png,0,"for heaven's sake, somebody get her more barbecue sauce",train
60421,img/60421.png,0,if you're protesting against this man visiting the uk... ...but protesting for this woman to return to the uk... ...then you're practicing your freedom of speech,train
65213,img/65213.png,0,"what your ancestors were doing july 4, 1776 what dummies do today for july 4th",train
53469,img/53469.png,1,jews did 9/11 truth is antisemitic,train
10827,img/10827.png,0,watch out i'll put a bomb in your car,train
89642,img/89642.png,1,i treat them like java treats its generic parameters at run time as objects,train
10835,img/10835.png,1,"yeah bitches 6,000,000 kill streak",train
53184,img/53184.png,0,back in my day blowing a tranny meant car trouble,train
95267,img/95267.png,0,interracial dating somting like that,train
71834,img/71834.png,0,when your girl is giving you a handjob under the table,train
43906,img/43906.png,0,49 years in public office name an accomplishment,train
40539,img/40539.png,0,a group of baboons is called a congress suddenly makes sense!,train
28971,img/28971.png,0,it wasn't my fault my truck has tranny issue's,train
08657,img/08657.png,1,i saw her standing there and i told her she had three beautifull children. she did't have to get all pissed off and threaten me. it was an honest mistake,train
25310,img/25310.png,1,"why isn't there a black guy in the clue board game? because then it would be called ""solved""",train
34107,img/34107.png,0,and that was the last time we let jr feed himself,train
85062,img/85062.png,0,who let this retard in this group,train
96531,img/96531.png,0,"parents will lie to their children about why they celebrate thanks giving christmas easter and holloween they have the nerve to tell the children ""don't you ever lie to me""",train
74059,img/74059.png,0,when you try to catch a dark type pokemon,train
63954,img/63954.png,0,bubbles of fun !,train
80935,img/80935.png,0,why does the human-slave keep stealing my poop with a tiny shovel?,train
27043,img/27043.png,0,and i even got a job in congress! these americans are so stupid!!! yep.........and then i beat the usa immigration sytem by marrying my own brother!,train
50372,img/50372.png,0,he said he a lil' bad ass so i hate this tendies in front of him,train
39401,img/39401.png,0,one little phone call and all charges are dropped,train
30518,img/30518.png,0,the dna test results say... you're a cunt,train
75693,img/75693.png,0,we are returning to work after the photo,train
31765,img/31765.png,0,honestly i'm probably single because.. i never forwarded those chain messages in 2008,train
38251,img/38251.png,0,"i don't always speak my mind, but when i do, i sound like a damn idiot",train
89612,img/89612.png,0,what's the difference between you and a pizza? a pizza taste better,train
48291,img/48291.png,0,which one has tranny problem? '' those tranny problems,train
16438,img/16438.png,0,"i'm not inturupting anything personal, am i? yeah niles, we just eloped. i'm your new mom. well, i'll be a son of a bitch",train
29843,img/29843.png,0,the world's most wanted terrorist obama bin lying,train
79681,img/79681.png,0,"hahahaha this sucks, man",train
82740,img/82740.png,0,your daddy shoulda pulled out!,train
59812,img/59812.png,0,adult peer pressure: seeing your neighbor mowing their yard,train
70529,img/70529.png,0,no i'm on my period no i have diarrea,train
69380,img/69380.png,1,adding coolant when the farm equipment overheats,train
24061,img/24061.png,0,there is no hindu terrorism in india. what if i say it isn't true? then i respect your opinion,train
82163,img/82163.png,1,please make them white,train
61379,img/61379.png,0,that face you make when you're a bully and just got beat up by a girl,train
07239,img/07239.png,0,a head diaper is required when you have shit for brains,train
91024,img/91024.png,1,they want this not because they love you they need to mix breed to preserve their species,train
42851,img/42851.png,0,"""i'm fine, i'm just tired"" = my depression is setting in but i don't want to bother you with it",train
34528,img/34528.png,1,every kitchen needs a sandwich maker just like this one,train
91602,img/91602.png,0,upper downer,train
62745,img/62745.png,0,you can be happy and smiling in any situation,train
06125,img/06125.png,0,imma ask this question only once who's got my fucking lighter,train
75894,img/75894.png,0,how to put a refugee baby to sleep in less than one minute,train
96342,img/96342.png,0,listen up sweetheart and let this sink in. i never owned any slaves and you never picked any cotton. here ends the lesson. i dont owe you shit,train
72904,img/72904.png,1,terrorist trojan horse enemy of the state,train
80597,img/80597.png,1,look! it says it right here! we can fuck goats!,train
17425,img/17425.png,1,when you're a complete piece of trash but sheeple still like you because you're black,train
18679,img/18679.png,1,"racist grandmoth always treat the jewish kids well, or they will put the shini curse on you",train
56870,img/56870.png,0,"though they should not be here illegally, that doesnt mean they're bad people",train
87263,img/87263.png,1,trump the messiah of white trash racists,train
78541,img/78541.png,0,when a dog' s been bad when a cat's been bad,train
02315,img/02315.png,0,don't forget me!!!!!! i'm an asshole too!!!,train
29735,img/29735.png,1,i have a dream thats me with the belt,train
17082,img/17082.png,1,leave no dog behind '',train
95718,img/95718.png,0,amsterdam hamster dam,train
07865,img/07865.png,1,a real man... loads the dishwasher every night!!,train
89034,img/89034.png,1,transwoman yelling at me about the meme i made me wondering what this dude's problem is,train
14685,img/14685.png,1,"white people throwing rice at weddings. ""why are they wasting the food""",train
89073,img/89073.png,0,the guy above me fingers his cat,train
92104,img/92104.png,0,bruce jenner's dog,train
18524,img/18524.png,0,i'm going to choke her with nuts bitches love choking on nuts,train
72345,img/72345.png,1,i hate when i see a black out in my neighborhood but i still offer my neighbors a candle,train
49863,img/49863.png,0,calling white people racist is racism,train
83657,img/83657.png,1,nein shawty its ya bday anne frankly i hope you celebrate it with bae,train
70864,img/70864.png,1,sea monkeys,train
21740,img/21740.png,1,the us navy keeping tranny hookers laid since 1715,train
25436,img/25436.png,0,fresh out of fb jail and still not giving a fuck!,train
10328,img/10328.png,1,how dikes look when they're in line paying for their pads,train
75308,img/75308.png,1,if homosexuality is genetic how does that get passed on?,train
94017,img/94017.png,1,i bet they make squeaky toy sounds when they fuck,train
54812,img/54812.png,0,what in tranation is this contraption,train
47609,img/47609.png,0,when your friend has been posting suicidal memes in the group chat all day then you hear an ambulance drive past you did it you crazy son of a bitch you did it,train
16072,img/16072.png,1,remember when you needed to bang your tv to get it working? i tired that with my dishwasher and now she's pregnant,train
76219,img/76219.png,0,i am thinking about investing my money,train
57189,img/57189.png,0,mistakes come in all sizes,train
65037,img/65037.png,0,muslims contributing to the very fabric of our nation,train
67843,img/67843.png,1,would you look at that this dryer comes with a free dishwasher,train
93750,img/93750.png,0,teach your kids to drag race and they'll never be able to afford drugs,train
37416,img/37416.png,1,influence elections? you mean like encouraging illegal immigrants to vote?,train
10345,img/10345.png,0,images of german leaders and soldiers of ww2,train
02945,img/02945.png,1,you've been hungerstruck!,train
10839,img/10839.png,0,hitler wanted this embarrassing photo of him destroyed,train
45672,img/45672.png,0,he was big and black my ass had no choice,train
49807,img/49807.png,0,"i put the ""ape"" in rape",train
31487,img/31487.png,0,when you accidently hit the bees nest outside,train
41637,img/41637.png,0,saddle up motherfuckers it's time to draw,train
07834,img/07834.png,0,guess whose house wasn't raided by the fbi?,train
42105,img/42105.png,1,white people scared to sit next to a muslim on a plane but then do shit like this,train
36870,img/36870.png,1,''dont cry because it's over smile because it happened'' -dr. seuss,train
70512,img/70512.png,0,your deportation bus has arrived,train
61872,img/61872.png,1,don't be a fool it is a bomb,train
58612,img/58612.png,1,this is my neighborhood after the mexicans moved in. welcome to the future of america,train
15209,img/15209.png,1,"not all of us like to pray and protest some of us get it poppin, crakkka!",train
97413,img/97413.png,0,"your birthday it is old, you have become",train
04278,img/04278.png,0,never let someone who has done nothing tell you how to do anything,train
97623,img/97623.png,1,tattoos are bad for your health i know 5 million people who had tattoos and they all died,train
75846,img/75846.png,1,"my black flag brings all the goats to the yard, and the're like ""allahu akbar"" watch out, i'll put a bomb in your car. i could teach you but i lost my arms",train
73205,img/73205.png,0,when you get a fish and just stare at it through the fish tank,train
53268,img/53268.png,1,caution 49 killed in a mosque ...heightened security travel 4000 killed a year by illegals smuggling and illegal immigration may be encountered in this area ...wide open borders,train
92354,img/92354.png,0,this is my step ladder i never knew my real ladder,train
20195,img/20195.png,1,when you dont stir the nesquick powder in your milk enough,train
41823,img/41823.png,0,get your nails ready. you never know when you have to show them off,train
75428,img/75428.png,1,black people: damn y'all crackas some bitches y'all so sensitive lmao mayo ass crackas white people: black people:,train
05241,img/05241.png,1,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!",train
47913,img/47913.png,0,"the jussie smollett case explained. ""how do you plead? "" ""innocent!!!"" ""black, gay, trump hater, friend of michelle obama",train
20876,img/20876.png,0,i heard you need a new tranny?,train
84120,img/84120.png,0,when u tryin to be cute but she gotta make everything sexual,train
67159,img/67159.png,1,christianity making white people stupid for the past 2000 years,train
02374,img/02374.png,0,"i don't always fuck midgets but when i do, i go balls deep",train
23785,img/23785.png,0,hansel and gretel was a scary childrens story,train
52431,img/52431.png,0,yes ma'am..! that's a cunt,train
56974,img/56974.png,1,first black guy to admit he is the father,train
32147,img/32147.png,1,"""liberal whites are the greatest enemy of african americans."" -james meredith james merideth is a republican, an author, and most notably the first black student admitted to the university of missippi",train
